log_yield,long,lat,log_subsidy,atr,mpdq,mph2oq,mtwq,sdmp,sdmt,ndvi,clay,sand,silt,nmtaf,htwm
4.564348191,-80.625,34.625,4.490646621,33.09999847,2.833329916,3.700000048,25.16670036,0.473141998,7.708570004,0.731999993,13,30,58,10,31.79999924
4.521788577,-80.375,36.375,4.23749347,34.09999847,2.633330107,3.366669893,23.83329964,0.308835,8.099829674,0.757000029,13,58,30,9,30.70000076
4.605170186,-80.375,40.625,5.034624447,36.59999847,2.166670084,3.200000048,20.60000038,0.435802996,9.303290367,0.751999974,13,18,69,8,28.20000076
5.176149733,-80.375,40.875,5.821567239,36.59999847,2.166670084,3.200000048,20.60000038,0.435802996,9.303290367,0.748000026,13,19,67,8,28.20000076
4.894101478,-80.375,41.375,6.119378306,37.59999847,2.033329964,3.333329916,20.10000038,0.558948994,9.45347023,0.75,13,17,70,7,28
4.634728988,-80.375,33.125,5.604402112,32.09999847,2.400000095,4.966670036,26.0333004,1.02820003,7.14880991,0.731000006,4,88,8,12,32.59999847
4.59511985,-80.375,34.125,5.543382559,33.5,2.533329964,4.300000191,25.43330002,0.734641016,7.513969898,0.620999992,8,74,19,11,32.5
4.59511985,-80.375,33.875,6.072913886,32.79999924,2.466670036,4.566669941,25.93330002,0.836071014,7.349520206,0.626999974,6,78,15,11,32.70000076
4.836281907,-80.375,37.125,5.160768562,34.70000076,2.433330059,3.200000048,20.93330002,0.344985992,8.271140099,0.754000008,19,15,66,7,28.20000076
4.804021045,-80.375,36.625,4.893334468,34.40000153,2.599999905,3.366669893,22.23329926,0.326018006,8.133469582,0.787,12,56,32,9,29.39999962
4.682131227,-80.125,34.875,5.454741227,33.5,2.766669989,4.033329964,25.06669998,0.579707026,7.715099812,0.700999975,9,68,23,9,32
4.836281907,-80.125,35.875,5.383172422,33.79999924,2.766669989,3.433330059,24.63330078,0.342339993,8.054059982,0.713999987,11,56,32,9,31.29999924
4.976733742,-80.125,36.125,4.887223331,34.09999847,2.633330107,3.366669893,23.83329964,0.308835,8.099829674,0.680999994,18,49,33,9,30.70000076
4.644390899,-80.125,35.375,5.604673081,33.59999847,2.799999952,3.733330011,25.06669998,0.463436007,7.886060238,0.726999998,14,21,65,10,31.79999924
4.615120517,-80.125,41.625,6.017855632,36.20000076,2.066669941,3.299999952,20.10000038,0.552884996,9.467599869,0.800000012,13,18,69,8,27.10000038
4.624972813,-80.125,39.875,4.553579642,36.09999847,2.466670036,3.700000048,21.13330078,0.533143997,8.832790375,0.768999994,13,17,70,8,28.60000038
4.615120517,-80.125,40.125,5.141659815,35.90000153,2.266669989,3.400000095,21.16670036,0.473542005,9.089500427,0.75999999,13,17,70,8,28.39999962
4.394449155,-80.125,34.625,5.124898563,33.5,2.766669989,4.033329964,25.06669998,0.579707026,7.715099812,0.643000007,4,89,7,9,32
4.770684624,-80.125,33.625,6.083340983,32.79999924,2.466670036,4.566669941,25.93330002,0.836071014,7.349520206,0.688000023,7,78,15,11,32.70000076
4.727387819,-79.875,36.125,5.454655863,34.20000076,2.700000048,3.433330059,24.20000076,0.332574993,8.175919533,0.644999981,15,56,29,9,31
4.442651256,-79.875,35.375,4.504375701,34,2.733330011,3.933330059,24.73329926,0.524765015,7.922689915,0.755999982,14,21,65,9,31.70000076
4.795790546,-79.875,35.625,5.508994065,34,2.733330011,3.566669941,24.36669922,0.397720993,8.02270031,0.778999984,14,21,65,9,31.20000076
4.65396035,-79.875,36.375,5.079394722,34.20000076,2.700000048,3.433330059,24.20000076,0.332574993,8.175919533,0.736999989,15,52,33,9,31
4.941642423,-79.875,40.375,4.209809806,36.40000153,2.400000095,3.533329964,21.23329926,0.46992901,9.112959862,0.686999977,13,20,67,8,28.70000076
4.762173935,-79.875,40.875,5.707919175,36.90000153,2.366669893,3.533329964,20.70000076,0.499089986,9.288200378,0.716000021,17,38,45,8,28.5
4.727387819,-79.875,40.875,5.814131013,36.90000153,2.366669893,3.533329964,20.70000076,0.499089986,9.288200378,0.716000021,17,38,45,8,28.5
4.941642423,-79.875,41.625,4.148047094,36.59999847,2.299999952,3.633330107,19.5,0.56802398,9.437529564,0.824000001,13,17,70,7,26.89999962
4.791649753,-79.875,41.375,5.369072925,37.40000153,2.366669893,3.733330011,19.79999924,0.585946977,9.34307003,0.810000002,13,17,70,7,27.79999924
4.262679877,-79.875,33.125,4.752517079,30.20000076,2.466670036,5.033329964,26.43330002,1.058689952,7.056829929,0.745999992,9,65,25,12,32.29999924
4.521788577,-79.875,34.375,5.600813952,32.59999847,2.333329916,4.199999809,26.0333004,0.751160979,7.402470112,0.63499999,15,51,34,12,33
4.934473933,-79.875,37.875,4.218456726,35.59999847,2.299999952,2.966670036,22.4666996,0.302890003,8.432229996,0.833999991,13,52,35,9,30
4.955827058,-79.875,37.625,5.070296518,35.59999847,2.299999952,2.966670036,22.4666996,0.302890003,8.432229996,0.782999992,13,22,65,9,30
4.859812404,-79.875,37.875,5.514960601,35.59999847,2.299999952,2.966670036,22.4666996,0.302890003,8.432229996,0.833999991,13,52,35,9,30
4.779123493,-79.625,34.875,4.763862071,34,2.633330107,4.266670227,25.26670074,0.688872993,7.807569981,0.626999974,6,83,11,9,32.40000153
4.619073091,-79.625,39.875,5.361814686,36,2.533329964,3.700000048,20.73329926,0.5,8.829230309,0.800000012,16,46,38,7,28.10000038
4.832305759,-79.625,40.375,5.715815387,36.40000153,2.400000095,3.533329964,21.23329926,0.46992901,9.112959862,0.716000021,14,17,69,8,28.70000076
4.477336814,-79.625,34.125,5.742798162,32.59999847,2.333329916,4.199999809,26.0333004,0.751160979,7.402470112,0.686999977,8,68,23,12,33
4.709530201,-79.625,34.625,5.180077108,34,2.633330107,4.266670227,25.26670074,0.688872993,7.807569981,0.574000001,8,74,19,9,32.40000153
4.304065093,-79.625,33.625,5.799692668,31.79999924,2.533329964,4.599999905,26.06669998,0.844052017,7.225709915,0.718999982,6,82,13,12,32.59999847
4.875197323,-79.625,37.375,5.117271296,34.40000153,2.466670036,3.166670084,23.5,0.325668991,8.321980476,0.760999978,18,44,39,9,30.5
4.875197323,-79.625,37.375,5.117271296,34.40000153,2.466670036,3.166670084,23.5,0.325668991,8.321980476,0.760999978,18,44,39,9,30.5
4.81462041,-79.625,39.375,5.072595431,35.90000153,2.833329916,4.033329964,19.93330002,0.534846008,8.644269943,0.800999999,14,23,63,7,27.29999924
4.856706812,-79.375,39.625,5.166551474,35.90000153,2.733330011,3.733330011,19.79999924,0.450168014,8.809740067,0.788999975,13,32,55,7,27.29999924
4.59511985,-79.375,36.125,5.02819291,34.59999847,2.799999952,3.400000095,23.9666996,0.293361008,8.127989769,0.677999973,11,56,32,9,31.10000038
4.718498871,-79.375,36.375,5.057745958,34.59999847,2.799999952,3.400000095,23.9666996,0.293361008,8.127989769,0.736000001,11,56,32,9,31.10000038
4.736198448,-79.375,35.625,4.986319295,34.5,2.766669989,3.599999905,24.26670074,0.38963899,7.990839958,0.754999995,13,17,70,9,31.5
4.584967479,-79.375,35.125,4.431041945,34.09999847,2.633330107,4,24.83329964,0.580165029,7.925159931,0.630999982,6,83,11,9,31.79999924
4.682131227,-79.375,34.875,4.871094014,33.5,2.5,4.300000191,25.5333004,0.735876977,7.764659882,0.626999974,5,84,11,10,32.40000153
5.003946306,-79.375,41.125,5.577081439,37.29999924,2.5,3.799999952,19.86669922,0.546823025,9.362799644,0.739000022,12,37,51,7,27.89999962
4.477336814,-79.375,41.875,5.170534531,37.40000153,2.366669893,3.733330011,19.33329964,0.570221007,9.438750267,0.824000001,13,17,70,7,27.20000076
4.744932128,-79.375,34.375,5.515392941,32.70000076,2.400000095,4.5,25.89999962,0.85187,7.472839832,0.615999997,11,50,39,11,32.59999847
4.127134385,-79.375,33.375,5.010859429,29.60000038,2.466670036,5.099999905,26.5,1.109019995,7.032559872,0.683000028,6,82,13,12,32
4.691347882,-79.375,34.125,5.379917994,32.70000076,2.400000095,4.5,25.89999962,0.85187,7.472839832,0.688000023,9,68,23,11,32.59999847
4.744932128,-79.375,36.875,5.531444428,34.40000153,2.700000048,3.266669989,23.79999924,0.253461003,8.265859604,0.70599997,14,54,33,9,30.70000076
4.882801923,-79.375,37.875,4.859810543,35.5,2.366669893,3,22.5,0.295803994,8.37267971,0.741999984,19,15,66,9,30
4.753590191,-79.125,34.875,4.921322244,33.5,2.5,4.300000191,25.5333004,0.735876977,7.764659882,0.60799998,9,68,23,10,32.40000153
4.553876892,-79.125,35.375,4.302504092,34.09999847,2.633330107,4,24.83329964,0.580165029,7.925159931,0.663999975,6,83,11,9,31.79999924
4.510859507,-79.125,36.125,5.13323863,34.59999847,2.799999952,3.400000095,23.9666996,0.293361008,8.127989769,0.73299998,13,30,58,9,31.10000038
4.744932128,-79.125,34.625,6.318717833,33.5,2.5,4.300000191,25.5333004,0.735876977,7.764659882,0.635999978,9,68,23,10,32.40000153
4.743191484,-79.125,40.625,5.839324666,37,2.666670084,3.766669989,20.63330078,0.482104003,9.271800041,0.742999971,13,17,70,8,28.60000038
4.832305759,-79.125,39.875,5.949188428,35.90000153,2.733330011,3.733330011,19.79999924,0.450168014,8.809740067,0.757000029,13,17,70,7,27.29999924
5.075173815,-79.125,38.125,5.676006424,35.90000153,2.200000048,3.099999905,21.06669998,0.372846991,8.423939705,0.66900003,19,15,66,7,28.79999924
4.875197323,-79.125,37.125,5.068486423,34.29999924,2.533329964,3.099999905,23.83329964,0.271221012,8.391169548,0.735000014,16,48,36,9,30.60000038
4.820281566,-78.875,39.625,4.433625845,36.70000076,2.400000095,3.133330107,21.36669922,0.308465987,8.989419937,0.808000028,16,46,38,8,29.20000076
4.521788577,-78.875,35.125,5.619528451,33.79999924,2.599999905,4.099999905,25.23329926,0.645907998,7.925159931,0.60799998,5,84,11,9,32
4.753590191,-78.875,35.375,5.435148109,33.79999924,2.599999905,4.099999905,25.23329926,0.645907998,7.925159931,0.634000003,5,84,11,9,32
4.787491743,-78.875,36.375,5.205133961,34.90000153,2.700000048,3.366669893,24.13330078,0.320392996,8.149120331,0.737999976,13,30,58,9,31.20000076
4.812184355,-78.875,43.125,6.151231602,35.20000076,1.966670036,2.700000048,20.29999924,0.383365989,9.606579781,0.666999996,15,16,69,8,26.89999962
4.779123493,-78.875,40.375,5.606985088,36.40000153,2.799999952,3.700000048,20.4666996,0.391867995,9.108670235,0.742999971,13,18,69,7,28.39999962
5.249652195,-78.875,40.875,5.047878176,37,2.700000048,3.733330011,20.5,0.446110994,9.308480263,0.755999982,16,46,38,7,28.5
4.86753445,-78.875,41.125,5.173701869,37.09999847,2.5,3.700000048,19.4666996,0.519541979,9.360569954,0.744000018,13,21,66,7,27.39999962
4.744932128,-78.875,33.875,5.814658383,31.20000076,2.533329964,5.066669941,26.13330078,1.057299972,7.23100996,0.680999994,9,69,23,12,32.20000076
4.828313737,-78.875,36.625,5.252836047,35,2.700000048,3.233330011,24.13330078,0.257463992,8.326450348,0.726999998,16,45,40,9,31.20000076
5.093750201,-78.875,38.375,5.713817191,35.59999847,2.133330107,3.133330107,22.70000076,0.439007014,8.53635025,0.648000002,19,15,66,9,30.20000076
5.019264621,-78.875,39.125,5.349392158,36.59999847,2.200000048,3.099999905,21.66670036,0.352802992,8.752440453,0.824999988,13,22,65,8,29.5
4.700480366,-78.625,34.625,5.97550855,33.09999847,2.5,4.566669941,25.66670036,0.878876984,7.730160236,0.691999972,5,84,11,11,32.29999924
4.736198448,-78.625,36.375,4.866228247,34.90000153,2.700000048,3.366669893,24.13330078,0.320392996,8.149120331,0.699000001,13,30,58,9,31.20000076
4.532599493,-78.625,35.875,4.539552808,33.29999924,2.633330107,3.5,24.76670074,0.420947999,7.945509911,0.63499999,18,49,33,9,31.29999924
4.543294782,-78.625,42.125,5.968842377,36.90000153,2.299999952,3.5,18.43330002,0.514928997,9.520640373,0.809000015,13,17,70,6,25.70000076
4.605170186,-78.625,41.375,4.219689289,37.09999847,2.5,3.700000048,19.4666996,0.519541979,9.360569954,0.773000002,16,34,49,7,27.39999962
4.905274778,-78.625,41.875,4.486614643,37.40000153,2.366669893,3.666670084,18.73329926,0.559965014,9.472350121,0.805000007,16,34,49,6,26.5
4.86753445,-78.625,38.125,4.912206109,35.59999847,2.133330107,3.133330107,22.70000076,0.439007014,8.53635025,0.76700002,10,57,33,9,30.20000076
4.875197323,-78.625,37.625,4.66238002,34.79999924,2.433330059,3.166670084,23.83329964,0.377692014,8.490889549,0.777999997,20,37,43,9,30.79999924
4.844187086,-78.625,37.875,5.029432481,34.79999924,2.433330059,3.166670084,23.83329964,0.377692014,8.490889549,0.787999988,10,57,33,9,30.79999924
4.919980926,-78.625,38.875,5.444951493,36.20000076,2.066669941,3.066669941,21.83329964,0.417423993,8.576020241,0.763999999,12,30,57,8,29.70000076
4.718498871,-78.375,36.125,5.007769108,36.5,2.733330011,3.533329964,24.06669998,0.400000006,8.264200211,0.703999996,18,49,33,9,31.79999924
4.736198448,-78.375,35.625,5.719693324,35,2.700000048,3.866669893,24.73329926,0.514045,8.059720039,0.616999984,9,68,23,9,32
4.624972813,-78.375,35.875,5.982231873,35,2.700000048,3.866669893,24.73329926,0.514045,8.059720039,0.633000016,18,49,33,9,32
4.976733742,-78.375,40.125,5.934696868,36.29999924,2.533329964,3.366669893,20.76670074,0.330289006,9.209429741,0.790000021,16,46,38,8,28.29999924
4.736198448,-78.375,40.375,6.089904758,36.29999924,2.533329964,3.366669893,20.76670074,0.330289006,9.209429741,0.745000005,16,46,38,8,28.29999924
4.905274778,-78.375,37.875,5.021656431,35,2.466670036,3.166670084,24.43330002,0.377391011,8.559049606,0.778999984,14,17,69,9,31.39999962
4.875197323,-78.375,37.875,4.197969368,35,2.466670036,3.166670084,24.43330002,0.377391011,8.559049606,0.778999984,14,17,69,9,31.39999962
4.852030264,-78.375,38.375,5.580242792,35.5,2.400000095,3.366669893,23.76670074,0.423101991,8.59043026,0.745000005,13,17,70,9,31.10000038
4.927253685,-78.375,36.625,4.96167258,35.59999847,2.733330011,3.333329916,24.23329926,0.323217988,8.381509781,0.667999983,20,37,43,9,31.5
4.795790546,-78.375,38.625,4.96387279,36.70000076,2.200000048,3.233330011,22.9666996,0.412218988,8.667610168,0.818000019,13,17,70,9,30.89999962
4.912654886,-78.375,37.125,4.958993665,35.09999847,2.733330011,3.233330011,24.33329964,0.308835,8.492239952,0.760999978,16,45,40,9,31.29999924
4.219507705,-78.125,34.875,5.126741654,32.29999924,2.566669941,4.933330059,25.70000076,1.001320004,7.601250172,0.698000014,5,84,11,11,32
4.605170186,-78.125,36.375,4.822632212,36.5,2.733330011,3.533329964,24.06669998,0.400000006,8.264200211,0.744000018,18,49,33,9,31.79999924
4.59511985,-78.125,42.125,5.789990138,37.70000076,2,3.433330059,17.70000076,0.600694001,9.466349602,0.810000002,13,17,70,6,25.5
4.912654886,-78.125,42.875,6.329246104,37,1.799999952,3.066669941,18.93330002,0.521288991,9.623789787,0.723999977,15,16,69,7,26.29999924
4.753590191,-78.125,42.625,6.374850219,37,1.799999952,3.066669941,18.93330002,0.521288991,9.623789787,0.731999993,13,23,64,7,26.29999924
4.879006852,-78.125,41.375,3.632356046,37,2.233330011,3.433330059,19.56669998,0.499924004,9.404640198,0.799000025,16,34,49,7,27.29999924
4.787491743,-78.125,39.875,5.668139809,36.59999847,2.333329916,3.033329964,22.0333004,0.275790989,9.112879753,0.796000004,15,27,58,8,29.70000076
4.804021045,-78.125,39.125,4.860565577,36.70000076,2.133330107,3.033329964,22.5,0.351942986,8.870220184,0.708999991,15,27,58,8,30.29999924
5.003946306,-78.125,38.125,5.591042335,35.5,2.400000095,3.366669893,23.76670074,0.423101991,8.59043026,0.759000003,14,17,69,9,31.10000038
5.043425117,-78.125,38.625,4.442181775,36.70000076,2.200000048,3.233330011,22.9666996,0.412218988,8.667610168,0.778999984,13,48,39,9,30.89999962
4.682131227,-78.125,38.875,3.811976944,36.70000076,2.200000048,3.233330011,22.9666996,0.412218988,8.667610168,0.799000025,13,17,70,9,30.89999962
5.08264583,-77.875,39.625,5.781577313,36.20000076,2.366669893,3.066669941,22.20000076,0.289591998,9.12569046,0.675000012,13,17,70,8,29.60000038
4.709530201,-77.875,34.875,6.16614819,31.60000038,2.633330107,5.199999809,25.63330078,1.090839982,7.457210064,0.716000021,5,84,11,12,31.79999924
4.828313737,-77.875,36.375,5.633277526,35.90000153,2.599999905,3.633330107,24.5333004,0.451512992,8.222820282,0.709999979,9,68,23,9,32
4.700480366,-77.875,35.875,5.17729981,35,2.599999905,4.033329964,24.86669922,0.588268995,8.038149834,0.588999987,9,68,23,9,32.20000076
4.663439094,-77.875,34.375,5.669655257,30.29999924,2.700000048,5.599999905,26,1.277070045,7.23732996,0.64200002,12,59,29,12,31.5
4.787491743,-77.875,35.375,6.046697242,33.09999847,2.599999905,4.566669941,25.16670036,0.809975982,7.703299999,0.619000018,9,68,23,11,32
4.744932128,-77.875,35.625,5.679494217,35,2.599999905,4.033329964,24.86669922,0.588268995,8.038149834,0.635999978,10,59,31,9,32.20000076
4.828313737,-77.875,42.625,6.351596887,37.5,1.5,2.866669893,19.10000038,0.586915016,9.623590469,0.750999987,15,16,69,7,26.60000038
4.858260814,-77.875,40.875,5.981428065,36.20000076,2.200000048,3.166670084,20.70000076,0.409729987,9.433349609,0.740999997,13,17,70,8,27.79999924
4.65396035,-77.875,40.375,6.062243817,35.90000153,2.400000095,3.133330107,21.16670036,0.308835,9.261260033,0.805000007,13,36,51,8,28.39999962
4.605170186,-77.875,41.875,5.07770576,36.90000153,1.866670012,3.233330011,17.89999962,0.586399019,9.387080193,0.80400002,16,35,49,6,25.5
5.135798437,-77.875,40.875,5.677235454,36.20000076,2.200000048,3.166670084,20.70000076,0.409729987,9.433349609,0.740999997,13,17,70,8,27.79999924
5.164785974,-77.875,40.875,5.546419267,36.20000076,2.200000048,3.166670084,20.70000076,0.409729987,9.433349609,0.740999997,13,17,70,8,27.79999924
4.890349128,-77.875,37.375,5.198233581,35.20000076,2.733330011,3.299999952,24.43330002,0.308465987,8.468170166,0.773000002,14,54,33,9,31.39999962
4.86753445,-77.875,36.875,4.905590823,35.40000153,2.700000048,3.433330059,24.43330002,0.345095992,8.347249985,0.73299998,11,56,34,9,31.60000038
4.605170186,-77.875,39.125,5.065665594,36.40000153,2.333329916,3.266669989,23.33329964,0.373760998,8.930379868,0.75,13,52,35,9,30.79999924
4.9698133,-77.875,38.375,5.61733485,36.79999924,2.466670036,3.200000048,24.13330078,0.310790986,8.754480362,0.753000021,10,52,37,9,31.79999924
4.875197323,-77.875,38.625,5.587264096,36.79999924,2.400000095,3.200000048,24.43330002,0.327062011,8.845179558,0.720000029,13,17,70,9,32
4.919980926,-77.875,37.625,5.214406685,35.59999847,2.633330107,3.266669989,24.33329964,0.311399996,8.600990295,0.768999994,14,54,33,9,31.5
4.905274778,-77.875,37.875,5.176678607,35.59999847,2.633330107,3.266669989,24.33329964,0.311399996,8.600990295,0.765999973,11,53,36,9,31.5
4.94875989,-77.875,37.375,5.109007886,35.20000076,2.733330011,3.299999952,24.43330002,0.308465987,8.468170166,0.773000002,14,54,33,9,31.39999962
4.96284463,-77.875,37.625,4.846151477,35.59999847,2.633330107,3.266669989,24.33329964,0.311399996,8.600990295,0.768999994,14,54,33,9,31.5
4.859812404,-77.875,36.875,5.324558176,35.40000153,2.700000048,3.433330059,24.43330002,0.345095992,8.347249985,0.73299998,11,56,34,9,31.60000038
4.774068722,-77.875,39.375,5.383908675,36.40000153,2.333329916,3.266669989,23.33329964,0.373760998,8.930379868,0.699999988,13,17,70,9,30.79999924
4.918520005,-77.875,39.375,5.797690547,36.40000153,2.333329916,3.266669989,23.33329964,0.373760998,8.930379868,0.699999988,13,17,70,9,30.79999924
4.605170186,-77.625,35.875,5.741599849,35,2.599999905,4.033329964,24.86669922,0.588268995,8.038149834,0.605000019,5,84,11,9,32.20000076
4.727387819,-77.625,35.375,5.758284209,33.09999847,2.599999905,4.566669941,25.16670036,0.809975982,7.703299999,0.634000003,9,68,23,11,32
4.605170186,-77.625,36.375,5.436906514,35.90000153,2.599999905,3.633330107,24.5333004,0.451512992,8.222820282,0.626999974,5,84,11,9,32
4.812184355,-77.625,35.875,5.841261837,35,2.599999905,4.033329964,24.86669922,0.588268995,8.038149834,0.605000019,5,84,11,9,32.20000076
4.605170186,-77.625,41.125,5.537274942,36.5,2.033329964,3.166670084,19.4666996,0.477366,9.417440414,0.800000012,16,46,38,7,26.79999924
4.828313737,-77.625,39.875,6.197371819,36.20000076,2.366669893,3.066669941,22.20000076,0.289591998,9.12569046,0.675000012,13,17,70,8,29.60000038
5.011301739,-77.625,40.625,5.780279859,36.20000076,2.200000048,3.166670084,20.70000076,0.409729987,9.433349609,0.771000028,27,17,56,8,27.79999924
4.820281566,-77.625,37.125,5.177749988,35.20000076,2.733330011,3.299999952,24.43330002,0.308465987,8.468170166,0.73299998,11,56,34,9,31.39999962
5.010635294,-77.625,36.625,4.786169134,35.40000153,2.700000048,3.433330059,24.43330002,0.345095992,8.347249985,0.656000018,11,56,34,9,31.60000038
4.787491743,-77.625,39.125,5.347610996,36.40000153,2.333329916,3.266669989,23.33329964,0.373760998,8.930379868,0.716000021,13,17,70,9,30.79999924
4.919980926,-77.625,38.125,5.066363202,36.79999924,2.466670036,3.200000048,24.13330078,0.310790986,8.754480362,0.753000021,11,56,34,9,31.79999924
4.894101478,-77.375,39.375,6.271397563,36.09999847,2.533329964,3.266669989,23.36669922,0.313340008,9.00069046,0.662999988,17,39,44,9,30.70000076
4.762173935,-77.375,35.125,5.498036103,32.29999924,2.666670084,4.666669846,24.89999962,0.827327013,7.560959816,0.694000006,10,60,30,11,31.39999962
4.736198448,-77.375,36.375,5.15881766,34.29999924,2.566669941,3.900000095,24.70000076,0.54993099,8.071200371,0.639999986,10,60,31,9,31.60000038
4.634728988,-77.375,35.625,5.884358018,33.70000076,2.566669941,4.199999809,24.76670074,0.654298007,7.854519844,0.626999974,15,32,53,9,31.60000038
4.770684624,-77.375,42.875,6.283286073,37,1.566669941,2.733330011,19.23329926,0.516691029,9.649049759,0.726000011,14,24,62,7,26.60000038
4.691347882,-77.375,42.375,5.963948298,37.5,1.600000024,2.966670036,18.63330078,0.578399003,9.49890995,0.76700002,16,32,52,6,26.39999962
4.700480366,-77.375,40.625,5.859071616,36.09999847,2.233330011,3.266669989,21.20000076,0.43719101,9.443790436,0.755999982,15,27,58,8,28.20000076
5.075173815,-77.375,38.125,5.74499433,36.5,2.666670084,3.166670084,24.23329926,0.256285012,8.796310425,0.757000029,9,64,27,9,31.60000038
5.036952602,-77.375,37.625,5.728055762,35.29999924,2.733330011,3.400000095,24.39999962,0.346738011,8.558019638,0.667999983,9,64,27,9,31.39999962
4.905274778,-77.375,37.625,4.884121033,35.29999924,2.733330011,3.400000095,24.39999962,0.346738011,8.558019638,0.667999983,9,64,27,9,31.39999962
5.049856007,-77.375,37.125,5.353429564,34.70000076,2.733330011,3.5,24.56669998,0.36045,8.358240128,0.703000009,12,55,33,9,31.39999962
4.875197323,-77.375,38.625,4.836596256,35.59999847,2.5,3.133330107,25,0.28867501,9.003919601,0.716000021,10,57,33,9,31.70000076
5.049856007,-77.375,37.625,5.583876334,35.29999924,2.733330011,3.400000095,24.39999962,0.346738011,8.558019638,0.667999983,9,64,27,9,31.39999962
4.852030264,-77.375,38.375,4.688010253,36.5,2.666670084,3.166670084,24.23329926,0.256285012,8.796310425,0.699999988,9,64,27,9,31.60000038
5.097424424,-77.125,39.625,6.173841005,36.40000153,2.533329964,3.033329964,22.63330078,0.304511994,9.148420334,0.657000005,14,25,61,8,30.10000038
4.992471323,-77.125,39.125,5.776029615,36.09999847,2.533329964,3.266669989,23.36669922,0.313340008,9.00069046,0.689999998,17,36,47,9,30.70000076
4.644390899,-77.125,35.125,5.757541782,32.29999924,2.666670084,4.666669846,24.89999962,0.827327013,7.560959816,0.691999972,18,44,39,11,31.39999962
4.65396035,-77.125,35.875,5.32577009,33.70000076,2.566669941,4.199999809,24.76670074,0.654298007,7.854519844,0.646000028,5,84,11,9,31.60000038
4.852030264,-77.125,43.125,6.176824886,35.5,1.833330035,2.599999905,19.9666996,0.344105989,9.606479645,0.737999976,14,24,62,8,26.60000038
4.709530201,-77.125,42.625,5.512502958,37,1.566669941,2.733330011,19.23329926,0.516691029,9.649049759,0.73299998,14,24,62,7,26.60000038
5.214935758,-77.125,39.875,5.994706831,36.40000153,2.533329964,3.033329964,22.63330078,0.304511994,9.148420334,0.653999984,14,25,61,8,30.10000038
4.86753445,-77.125,40.125,6.065062959,36.09999847,2.433330059,3.133330107,21.79999924,0.317185014,9.331359863,0.68900001,16,46,38,8,28.89999962
4.700480366,-77.125,40.375,5.939902461,36.09999847,2.433330059,3.133330107,21.79999924,0.317185014,9.331359863,0.734000027,15,27,58,8,28.89999962
5.105945474,-77.125,41.875,5.568965176,36.29999924,1.633329988,2.966670036,18.16670036,0.559423029,9.369979858,0.776000023,13,36,51,7,25.39999962
4.852030264,-77.125,36.625,5.797606117,34.40000153,2.633330107,3.666670084,24.60000038,0.445856005,8.21102047,0.643000007,10,58,32,9,31.39999962
4.980863136,-76.875,38.625,5.453792135,34.70000076,2.666670084,3.400000095,24.5,0.330633014,8.940150261,0.736000001,13,37,49,9,30.89999962
4.9698133,-76.875,39.125,5.529345643,36,2.700000048,3.166670084,23.5333004,0.262273997,9.049200058,0.665000021,17,36,47,9,30.70000076
4.94875989,-76.875,38.875,5.165730891,34.70000076,2.666670084,3.400000095,24.5,0.330633014,8.940150261,0.671000004,13,37,49,9,30.89999962
4.770684624,-76.875,36.125,5.858157475,32.29999924,2.5,4.099999905,24.83329964,0.65011698,7.866209984,0.646000028,12,55,33,10,31
4.718498871,-76.875,35.125,5.739887074,30.39999962,2.933330059,4.633329868,25.23329926,0.737317026,7.422629833,0.601999998,9,68,23,12,30.79999924
4.828313737,-76.875,42.125,5.34440996,37.5,1.733330011,2.933330059,18.66670036,0.512494981,9.515649796,0.773000002,13,19,68,7,26.5
4.394449155,-76.875,42.375,5.271314095,37.5,1.733330011,2.933330059,18.66670036,0.512494981,9.515649796,0.782999992,17,16,68,7,26.5
4.9698133,-76.875,42.875,6.067920007,37,1.700000048,2.833329916,19.76670074,0.498102009,9.74423027,0.611000001,17,16,68,7,27
4.543294782,-76.875,41.875,5.839373704,37,1.899999976,3.066669941,18.4666996,0.487028986,9.386790276,0.765999973,14,25,61,7,26.10000038
5.075173815,-76.875,40.375,5.929703423,36.29999924,2.5,3.366669893,22.10000038,0.386417001,9.361149788,0.675000012,13,19,67,8,29.20000076
4.941642423,-76.875,41.375,5.854983984,36.70000076,2.233330011,3.333329916,20.29999924,0.456268996,9.426460266,0.76700002,17,40,43,7,27.60000038
5.081404365,-76.875,37.875,5.698677191,34.70000076,2.766669989,3.5,24.36669922,0.357071012,8.413350105,0.680000007,9,64,27,9,31.29999924
4.859812404,-76.875,36.625,5.514960601,33,2.566669941,3.866669893,24.70000076,0.540131986,8.067009926,0.656000018,9,65,26,10,31
4.990432587,-76.875,37.375,5.489536629,34.09999847,2.733330011,3.766669989,24.43330002,0.46992901,8.146400452,0.723999977,12,55,33,9,31.29999924
4.983606622,-76.875,37.625,5.565899742,34.70000076,2.766669989,3.5,24.36669922,0.357071012,8.413350105,0.717000008,10,58,32,9,31.29999924
5.068904202,-76.875,37.625,5.53841914,34.70000076,2.766669989,3.5,24.36669922,0.357071012,8.413350105,0.717000008,10,58,32,9,31.29999924
4.955827058,-76.875,37.125,5.405488085,34.09999847,2.733330011,3.766669989,24.43330002,0.46992901,8.146400452,0.623000026,9,64,27,9,31.29999924
